V1_gene	Annotation_gene	TermID	TermName
VIT_00s0125g00280	Vitvi05_01chr10g21500	1	mapman:Photosynthesis
VIT_00s0204g00170	Vitvi05_01chr02g09210	1	mapman:Photosynthesis
VIT_00s1547g00010	Vitvi05_01chr17g09140	1	mapman:Photosynthesis
VIT_01s0010g01170	Vitvi05_01chr01g18760	1	mapman:Photosynthesis
VIT_01s0010g03620	Vitvi05_01chr01g22740	1	mapman:Photosynthesis
VIT_01s0011g02740	Vitvi05_01chr01g03360	1	mapman:Photosynthesis
VIT_01s0011g05290	Vitvi05_01chr01g06790	1	mapman:Photosynthesis
VIT_01s0137g00210	Vitvi05_01chr01g08970	1	mapman:Photosynthesis
VIT_02s0012g00980	Vitvi05_01chr02g11320	1	mapman:Photosynthesis
VIT_02s0012g01120	Vitvi05_01chr02g11510	1	mapman:Photosynthesis
VIT_02s0025g01470	Vitvi05_01chr02g01640	1	mapman:Photosynthesis
VIT_02s0025g04710	Vitvi05_01chr02g05850	1	mapman:Photosynthesis
VIT_02s0025g04730	Vitvi05_01chr02g05880	1	mapman:Photosynthesis
VIT_02s0109g00080	Vitvi05_01chr02g14730	1	mapman:Photosynthesis
VIT_03s0038g00670	Vitvi05_01chr03g00560	1	mapman:Photosynthesis
VIT_03s0038g02510	Vitvi05_01chr03g02460	1	mapman:Photosynthesis
VIT_03s0063g02020	Vitvi05_01chr03g06210	1	mapman:Photosynthesis
VIT_03s0180g00110	Vitvi05_01chr03g08710	1	mapman:Photosynthesis
VIT_04s0008g01730	Vitvi05_01chr04g01950	1	mapman:Photosynthesis
VIT_04s0008g05340	Vitvi05_01chr04g06560	1	mapman:Photosynthesis
VIT_04s0023g00410	Vitvi05_01chr04g16130	1	mapman:Photosynthesis
VIT_04s0023g03010	Vitvi05_01chr04g19810	1	mapman:Photosynthesis
VIT_04s0023g03510	Vitvi05_01chr04g20440	1	mapman:Photosynthesis
VIT_04s0044g01310	Vitvi05_01chr04g24370	1	mapman:Photosynthesis
VIT_04s0044g01410	Vitvi05_01chr04g24510	1	mapman:Photosynthesis
VIT_05s0020g03490	Vitvi05_01chr05g07610	1	mapman:Photosynthesis
VIT_05s0020g04110	Vitvi05_01chr05g08450	1	mapman:Photosynthesis
VIT_05s0049g00950	Vitvi05_01chr05g10960	1	mapman:Photosynthesis
VIT_05s0049g01760	Vitvi05_01chr05g12040	1	mapman:Photosynthesis
VIT_06s0004g00260	Vitvi05_01chr06g00500	1	mapman:Photosynthesis
VIT_06s0004g05180	Vitvi05_01chr06g07770	1	mapman:Photosynthesis
VIT_06s0080g00920	Vitvi05_01chr06g22400	1	mapman:Photosynthesis
VIT_07s0005g02220	Vitvi05_01chr07g07410	1	mapman:Photosynthesis
VIT_07s0005g04400	Vitvi05_01chr07g10580	1	mapman:Photosynthesis
VIT_07s0005g04920	Vitvi05_01chr07g11260	1	mapman:Photosynthesis
VIT_08s0007g00780	Vitvi05_01chr08g14220	1	mapman:Photosynthesis
VIT_08s0007g00840	Vitvi05_01chr08g14280	1	mapman:Photosynthesis
VIT_08s0007g01570	Vitvi05_01chr08g15200	1	mapman:Photosynthesis
VIT_08s0007g02190	Vitvi05_01chr08g16090	1	mapman:Photosynthesis
VIT_08s0007g03240	Vitvi05_01chr08g17500	1	mapman:Photosynthesis
VIT_08s0007g04800	Vitvi05_01chr08g19490	1	mapman:Photosynthesis
VIT_08s0007g07480	Vitvi05_01chr08g22880	1	mapman:Photosynthesis
VIT_09s0002g04320	Vitvi05_01chr09g05070	1	mapman:Photosynthesis
VIT_09s0002g04360	Vitvi05_01chr09g05150	1	mapman:Photosynthesis
VIT_10s0003g02890	Vitvi05_01chr10g13070	1	mapman:Photosynthesis
VIT_10s0003g02900	Vitvi05_01chr10g13080	1	mapman:Photosynthesis
VIT_10s0003g04350	Vitvi05_01chr10g15410	1	mapman:Photosynthesis
VIT_10s0116g01540	Vitvi05_01chr10g01300	1	mapman:Photosynthesis
VIT_11s0016g00730	Vitvi05_01chr11g00800	1	mapman:Photosynthesis
VIT_11s0016g01400	Vitvi05_01chr11g01510	1	mapman:Photosynthesis
VIT_11s0016g05270	Vitvi05_01chr11g06510	1	mapman:Photosynthesis
VIT_11s0016g05570	Vitvi05_01chr11g06900	1	mapman:Photosynthesis
VIT_11s0052g00820	Vitvi05_01chr11g17780	1	mapman:Photosynthesis
VIT_12s0028g00320	Vitvi05_01chr12g00970	1	mapman:Photosynthesis
VIT_12s0028g01080	Vitvi05_01chr12g01610	1	mapman:Photosynthesis
VIT_12s0028g02180	Vitvi05_01chr12g03120	1	mapman:Photosynthesis
VIT_12s0035g00270	Vitvi05_01chr12g20350	1	mapman:Photosynthesis
VIT_12s0055g01110	Vitvi05_01chr12g15030	1	mapman:Photosynthesis
VIT_12s0057g00630	Vitvi05_01chr12g10890	1	mapman:Photosynthesis
VIT_13s0019g00260	Vitvi05_01chr13g03690	1	mapman:Photosynthesis
VIT_13s0019g02050	Vitvi05_01chr13g05160	1	mapman:Photosynthesis
VIT_13s0019g03350	Vitvi05_01chr13g06760	1	mapman:Photosynthesis
VIT_14s0068g00680	Vitvi05_01chr14g21520	1	mapman:Photosynthesis
VIT_14s0128g00050	Vitvi05_01chr14g04710	1	mapman:Photosynthesis
VIT_15s0024g00040	Vitvi05_01chr15g00110	1	mapman:Photosynthesis
VIT_15s0048g00370	Vitvi05_01chr15g12500	1	mapman:Photosynthesis
VIT_16s0022g00630	Vitvi05_01chr16g10380	1	mapman:Photosynthesis
VIT_17s0000g03690	Vitvi05_01chr17g04920	1	mapman:Photosynthesis
VIT_17s0000g05250	Vitvi05_01chr17g07520	1	mapman:Photosynthesis
VIT_17s0000g05650	Vitvi05_01chr17g08040	1	mapman:Photosynthesis
VIT_17s0000g06350	Vitvi05_01chr17g09040	1	mapman:Photosynthesis
VIT_18s0001g00760	Vitvi05_01chr18g02140	1	mapman:Photosynthesis
VIT_18s0001g02740	Vitvi05_01chr18g04050	1	mapman:Photosynthesis
VIT_18s0001g06720	Vitvi05_01chr18g33340	1	mapman:Photosynthesis
VIT_18s0001g11370	Vitvi05_01chr18g12980	1	mapman:Photosynthesis
VIT_18s0001g11710	Vitvi05_01chr18g13410	1	mapman:Photosynthesis
VIT_18s0001g14450	Vitvi05_01chr18g17030	1	mapman:Photosynthesis
VIT_18s0001g15310	Vitvi05_01chr18g18090	1	mapman:Photosynthesis
VIT_18s0089g01170	Vitvi05_01chr18g37010	1	mapman:Photosynthesis
VIT_19s0014g00160	Vitvi05_01chr19g00240	1	mapman:Photosynthesis
VIT_19s0014g03660	Vitvi05_01chr19g04970	1	mapman:Photosynthesis
VIT_19s0014g03850	Vitvi05_01chr19g05210	1	mapman:Photosynthesis
VIT_19s0014g05080	Vitvi05_01chr19g06950	1	mapman:Photosynthesis
VIT_19s0093g00510	Vitvi05_01chr19g16950	1	mapman:Photosynthesis
VIT_00s0125g00280	Vitvi05_01chr10g21500	1.1	mapman:Photosynthesis.photophosphorylation
VIT_00s0204g00170	Vitvi05_01chr02g09210	1.1	mapman:Photosynthesis.photophosphorylation
VIT_00s1547g00010	Vitvi05_01chr17g09140	1.1	mapman:Photosynthesis.photophosphorylation
VIT_01s0010g01170	Vitvi05_01chr01g18760	1.1	mapman:Photosynthesis.photophosphorylation
VIT_01s0010g03620	Vitvi05_01chr01g22740	1.1	mapman:Photosynthesis.photophosphorylation
VIT_01s0011g05290	Vitvi05_01chr01g06790	1.1	mapman:Photosynthesis.photophosphorylation
VIT_01s0137g00210	Vitvi05_01chr01g08970	1.1	mapman:Photosynthesis.photophosphorylation
VIT_02s0012g00980	Vitvi05_01chr02g11320	1.1	mapman:Photosynthesis.photophosphorylation
VIT_02s0025g01470	Vitvi05_01chr02g01640	1.1	mapman:Photosynthesis.photophosphorylation
VIT_02s0025g04710	Vitvi05_01chr02g05850	1.1	mapman:Photosynthesis.photophosphorylation
VIT_03s0063g02020	Vitvi05_01chr03g06210	1.1	mapman:Photosynthesis.photophosphorylation
VIT_03s0180g00110	Vitvi05_01chr03g08710	1.1	mapman:Photosynthesis.photophosphorylation
VIT_04s0008g01730	Vitvi05_01chr04g01950	1.1	mapman:Photosynthesis.photophosphorylation
VIT_04s0023g00410	Vitvi05_01chr04g16130	1.1	mapman:Photosynthesis.photophosphorylation
VIT_04s0023g03510	Vitvi05_01chr04g20440	1.1	mapman:Photosynthesis.photophosphorylation
VIT_04s0044g01310	Vitvi05_01chr04g24370	1.1	mapman:Photosynthesis.photophosphorylation
VIT_04s0044g01410	Vitvi05_01chr04g24510	1.1	mapman:Photosynthesis.photophosphorylation
VIT_05s0020g03490	Vitvi05_01chr05g07610	1.1	mapman:Photosynthesis.photophosphorylation
VIT_05s0020g04110	Vitvi05_01chr05g08450	1.1	mapman:Photosynthesis.photophosphorylation
VIT_05s0049g01760	Vitvi05_01chr05g12040	1.1	mapman:Photosynthesis.photophosphorylation
VIT_06s0004g00260	Vitvi05_01chr06g00500	1.1	mapman:Photosynthesis.photophosphorylation
VIT_06s0080g00920	Vitvi05_01chr06g22400	1.1	mapman:Photosynthesis.photophosphorylation
VIT_07s0005g02220	Vitvi05_01chr07g07410	1.1	mapman:Photosynthesis.photophosphorylation
VIT_07s0005g04400	Vitvi05_01chr07g10580	1.1	mapman:Photosynthesis.photophosphorylation
VIT_07s0005g04920	Vitvi05_01chr07g11260	1.1	mapman:Photosynthesis.photophosphorylation
VIT_08s0007g00780	Vitvi05_01chr08g14220	1.1	mapman:Photosynthesis.photophosphorylation
VIT_08s0007g02190	Vitvi05_01chr08g16090	1.1	mapman:Photosynthesis.photophosphorylation
VIT_08s0007g07480	Vitvi05_01chr08g22880	1.1	mapman:Photosynthesis.photophosphorylation
VIT_09s0002g04320	Vitvi05_01chr09g05070	1.1	mapman:Photosynthesis.photophosphorylation
VIT_09s0002g04360	Vitvi05_01chr09g05150	1.1	mapman:Photosynthesis.photophosphorylation
VIT_10s0003g02890	Vitvi05_01chr10g13070	1.1	mapman:Photosynthesis.photophosphorylation
VIT_10s0003g02900	Vitvi05_01chr10g13080	1.1	mapman:Photosynthesis.photophosphorylation
VIT_10s0003g04350	Vitvi05_01chr10g15410	1.1	mapman:Photosynthesis.photophosphorylation
VIT_11s0016g00730	Vitvi05_01chr11g00800	1.1	mapman:Photosynthesis.photophosphorylation
VIT_11s0016g01400	Vitvi05_01chr11g01510	1.1	mapman:Photosynthesis.photophosphorylation
VIT_11s0016g05570	Vitvi05_01chr11g06900	1.1	mapman:Photosynthesis.photophosphorylation
VIT_12s0028g00320	Vitvi05_01chr12g00970	1.1	mapman:Photosynthesis.photophosphorylation
VIT_12s0028g01080	Vitvi05_01chr12g01610	1.1	mapman:Photosynthesis.photophosphorylation
VIT_12s0035g00270	Vitvi05_01chr12g20350	1.1	mapman:Photosynthesis.photophosphorylation
VIT_12s0055g01110	Vitvi05_01chr12g15030	1.1	mapman:Photosynthesis.photophosphorylation
VIT_12s0057g00630	Vitvi05_01chr12g10890	1.1	mapman:Photosynthesis.photophosphorylation
VIT_13s0019g00260	Vitvi05_01chr13g03690	1.1	mapman:Photosynthesis.photophosphorylation
VIT_14s0128g00050	Vitvi05_01chr14g04710	1.1	mapman:Photosynthesis.photophosphorylation
VIT_15s0024g00040	Vitvi05_01chr15g00110	1.1	mapman:Photosynthesis.photophosphorylation
VIT_16s0022g00630	Vitvi05_01chr16g10380	1.1	mapman:Photosynthesis.photophosphorylation
VIT_17s0000g05250	Vitvi05_01chr17g07520	1.1	mapman:Photosynthesis.photophosphorylation
VIT_17s0000g05650	Vitvi05_01chr17g08040	1.1	mapman:Photosynthesis.photophosphorylation
VIT_17s0000g06350	Vitvi05_01chr17g09040	1.1	mapman:Photosynthesis.photophosphorylation
VIT_18s0001g00760	Vitvi05_01chr18g02140	1.1	mapman:Photosynthesis.photophosphorylation
VIT_18s0001g02740	Vitvi05_01chr18g04050	1.1	mapman:Photosynthesis.photophosphorylation
VIT_18s0001g06720	Vitvi05_01chr18g33340	1.1	mapman:Photosynthesis.photophosphorylation
VIT_18s0001g11370	Vitvi05_01chr18g12980	1.1	mapman:Photosynthesis.photophosphorylation
VIT_18s0001g11710	Vitvi05_01chr18g13410	1.1	mapman:Photosynthesis.photophosphorylation
VIT_18s0001g14450	Vitvi05_01chr18g17030	1.1	mapman:Photosynthesis.photophosphorylation
VIT_18s0001g15310	Vitvi05_01chr18g18090	1.1	mapman:Photosynthesis.photophosphorylation
VIT_18s0089g01170	Vitvi05_01chr18g37010	1.1	mapman:Photosynthesis.photophosphorylation
VIT_19s0014g00160	Vitvi05_01chr19g00240	1.1	mapman:Photosynthesis.photophosphorylation
VIT_19s0014g03660	Vitvi05_01chr19g04970	1.1	mapman:Photosynthesis.photophosphorylation
VIT_19s0014g03850	Vitvi05_01chr19g05210	1.1	mapman:Photosynthesis.photophosphorylation
VIT_19s0014g05080	Vitvi05_01chr19g06950	1.1	mapman:Photosynthesis.photophosphorylation
VIT_00s0204g00170	Vitvi05_01chr02g09210	1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II
VIT_01s0137g00210	Vitvi05_01chr01g08970	1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II
VIT_03s0180g00110	Vitvi05_01chr03g08710	1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II
VIT_04s0008g01730	Vitvi05_01chr04g01950	1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II
VIT_05s0020g04110	Vitvi05_01chr05g08450	1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II
VIT_06s0004g00260	Vitvi05_01chr06g00500	1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II
VIT_07s0005g02220	Vitvi05_01chr07g07410	1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II
VIT_07s0005g04400	Vitvi05_01chr07g10580	1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II
VIT_08s0007g00780	Vitvi05_01chr08g14220	1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II
VIT_08s0007g02190	Vitvi05_01chr08g16090	1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II
VIT_09s0002g04360	Vitvi05_01chr09g05150	1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II
VIT_10s0003g02890	Vitvi05_01chr10g13070	1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II
VIT_10s0003g02900	Vitvi05_01chr10g13080	1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II
VIT_11s0016g01400	Vitvi05_01chr11g01510	1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II
VIT_11s0016g05570	Vitvi05_01chr11g06900	1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II
VIT_12s0028g00320	Vitvi05_01chr12g00970	1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II
VIT_12s0028g01080	Vitvi05_01chr12g01610	1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II
VIT_12s0055g01110	Vitvi05_01chr12g15030	1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II
VIT_12s0057g00630	Vitvi05_01chr12g10890	1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II
VIT_13s0019g00260	Vitvi05_01chr13g03690	1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II
VIT_14s0128g00050	Vitvi05_01chr14g04710	1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II
VIT_16s0022g00630	Vitvi05_01chr16g10380	1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II
VIT_17s0000g05250	Vitvi05_01chr17g07520	1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II
VIT_17s0000g05650	Vitvi05_01chr17g08040	1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II
VIT_18s0001g02740	Vitvi05_01chr18g04050	1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II
VIT_18s0001g06720	Vitvi05_01chr18g33340	1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II
VIT_18s0001g11710	Vitvi05_01chr18g13410	1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II
VIT_18s0001g15310	Vitvi05_01chr18g18090	1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II
VIT_18s0089g01170	Vitvi05_01chr18g37010	1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II
VIT_19s0014g00160	Vitvi05_01chr19g00240	1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II
VIT_19s0014g03660	Vitvi05_01chr19g04970	1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II
VIT_07s0005g02220	Vitvi05_01chr07g07410	1.1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II.LHC-II complex
VIT_08s0007g02190	Vitvi05_01chr08g16090	1.1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II.LHC-II complex
VIT_10s0003g02890	Vitvi05_01chr10g13070	1.1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II.LHC-II complex
VIT_10s0003g02900	Vitvi05_01chr10g13080	1.1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II.LHC-II complex
VIT_12s0028g00320	Vitvi05_01chr12g00970	1.1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II.LHC-II complex
VIT_12s0055g01110	Vitvi05_01chr12g15030	1.1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II.LHC-II complex
VIT_12s0057g00630	Vitvi05_01chr12g10890	1.1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II.LHC-II complex
VIT_18s0089g01170	Vitvi05_01chr18g37010	1.1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II.LHC-II complex
VIT_19s0014g00160	Vitvi05_01chr19g00240	1.1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II.LHC-II complex
VIT_19s0014g03660	Vitvi05_01chr19g04970	1.1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II.LHC-II complex
VIT_07s0005g02220	Vitvi05_01chr07g07410	1.1.1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II.LHC-II complex.component *(LHCb1/2/3)
VIT_10s0003g02890	Vitvi05_01chr10g13070	1.1.1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II.LHC-II complex.component *(LHCb1/2/3)
VIT_10s0003g02900	Vitvi05_01chr10g13080	1.1.1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II.LHC-II complex.component *(LHCb1/2/3)
VIT_12s0028g00320	Vitvi05_01chr12g00970	1.1.1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II.LHC-II complex.component *(LHCb1/2/3)
VIT_12s0057g00630	Vitvi05_01chr12g10890	1.1.1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II.LHC-II complex.component *(LHCb1/2/3)
VIT_19s0014g00160	Vitvi05_01chr19g00240	1.1.1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II.LHC-II complex.component *(LHCb1/2/3)
VIT_19s0014g03660	Vitvi05_01chr19g04970	1.1.1.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II.LHC-II complex.component *(LHCb1/2/3)
VIT_08s0007g02190	Vitvi05_01chr08g16090	1.1.1.1.2	mapman:Photosynthesis.photophosphorylation.photosystem II.LHC-II complex.component *(LHCb4)
VIT_18s0089g01170	Vitvi05_01chr18g37010	1.1.1.1.3	mapman:Photosynthesis.photophosphorylation.photosystem II.LHC-II complex.component *(LHCb5)
VIT_12s0055g01110	Vitvi05_01chr12g15030	1.1.1.1.4	mapman:Photosynthesis.photophosphorylation.photosystem II.LHC-II complex.component *(LHCb6)
VIT_01s0137g00210	Vitvi05_01chr01g08970	1.1.1.2	mapman:Photosynthesis.photophosphorylation.photosystem II.PS-II complex
VIT_04s0008g01730	Vitvi05_01chr04g01950	1.1.1.2	mapman:Photosynthesis.photophosphorylation.photosystem II.PS-II complex
VIT_11s0016g01400	Vitvi05_01chr11g01510	1.1.1.2	mapman:Photosynthesis.photophosphorylation.photosystem II.PS-II complex
VIT_12s0028g01080	Vitvi05_01chr12g01610	1.1.1.2	mapman:Photosynthesis.photophosphorylation.photosystem II.PS-II complex
VIT_18s0001g11710	Vitvi05_01chr18g13410	1.1.1.2	mapman:Photosynthesis.photophosphorylation.photosystem II.PS-II complex
VIT_04s0008g01730	Vitvi05_01chr04g01950	1.1.1.2.12	mapman:Photosynthesis.photophosphorylation.photosystem II.PS-II complex.component *(PsbX)
VIT_11s0016g01400	Vitvi05_01chr11g01510	1.1.1.2.12	mapman:Photosynthesis.photophosphorylation.photosystem II.PS-II complex.component *(PsbX)
VIT_01s0137g00210	Vitvi05_01chr01g08970	1.1.1.2.13	mapman:Photosynthesis.photophosphorylation.photosystem II.PS-II complex.component *(PsbY)
VIT_12s0028g01080	Vitvi05_01chr12g01610	1.1.1.2.2	mapman:Photosynthesis.photophosphorylation.photosystem II.PS-II complex.oxygen-evolving center (OEC) extrinsic components
VIT_18s0001g11710	Vitvi05_01chr18g13410	1.1.1.2.2	mapman:Photosynthesis.photophosphorylation.photosystem II.PS-II complex.oxygen-evolving center (OEC) extrinsic components
VIT_18s0001g11710	Vitvi05_01chr18g13410	1.1.1.2.2.1	mapman:Photosynthesis.photophosphorylation.photosystem II.PS-II complex.oxygen-evolving center (OEC) extrinsic components.component *(OEC33/PsbO)
VIT_12s0028g01080	Vitvi05_01chr12g01610	1.1.1.2.2.2	mapman:Photosynthesis.photophosphorylation.photosystem II.PS-II complex.oxygen-evolving center (OEC) extrinsic components.component *(OEC23/PsbP)
VIT_00s0204g00170	Vitvi05_01chr02g09210	1.1.1.3	mapman:Photosynthesis.photophosphorylation.photosystem II.assembly
VIT_07s0005g04400	Vitvi05_01chr07g10580	1.1.1.3	mapman:Photosynthesis.photophosphorylation.photosystem II.assembly
VIT_08s0007g00780	Vitvi05_01chr08g14220	1.1.1.3	mapman:Photosynthesis.photophosphorylation.photosystem II.assembly
VIT_14s0128g00050	Vitvi05_01chr14g04710	1.1.1.3	mapman:Photosynthesis.photophosphorylation.photosystem II.assembly
VIT_16s0022g00630	Vitvi05_01chr16g10380	1.1.1.3	mapman:Photosynthesis.photophosphorylation.photosystem II.assembly
VIT_18s0001g06720	Vitvi05_01chr18g33340	1.1.1.3	mapman:Photosynthesis.photophosphorylation.photosystem II.assembly
VIT_18s0001g15310	Vitvi05_01chr18g18090	1.1.1.3	mapman:Photosynthesis.photophosphorylation.photosystem II.assembly
VIT_14s0128g00050	Vitvi05_01chr14g04710	1.1.1.3.11	mapman:Photosynthesis.photophosphorylation.photosystem II.assembly.assembly factor *(Psb32)
VIT_18s0001g06720	Vitvi05_01chr18g33340	1.1.1.3.12	mapman:Photosynthesis.photophosphorylation.photosystem II.assembly.stabilizing factor *(Psb33)
VIT_16s0022g00630	Vitvi05_01chr16g10380	1.1.1.3.13	mapman:Photosynthesis.photophosphorylation.photosystem II.assembly.assembly factor *(PAM68)
VIT_18s0001g15310	Vitvi05_01chr18g18090	1.1.1.3.20	mapman:Photosynthesis.photophosphorylation.photosystem II.assembly.thioredoxin *(TRX-M)
VIT_00s0204g00170	Vitvi05_01chr02g09210	1.1.1.3.21	mapman:Photosynthesis.photophosphorylation.photosystem II.assembly.LHCII-stabilizing factor *(SEP3)
VIT_08s0007g00780	Vitvi05_01chr08g14220	1.1.1.3.7	mapman:Photosynthesis.photophosphorylation.photosystem II.assembly.HCF244-OHP assembly factor complex
VIT_08s0007g00780	Vitvi05_01chr08g14220	1.1.1.3.7.2	mapman:Photosynthesis.photophosphorylation.photosystem II.assembly.HCF244-OHP assembly factor complex.component *(OHP1)
VIT_07s0005g04400	Vitvi05_01chr07g10580	1.1.1.3.9	mapman:Photosynthesis.photophosphorylation.photosystem II.assembly.regulatory protein *(Psb28)
VIT_05s0020g04110	Vitvi05_01chr05g08450	1.1.1.4	mapman:Photosynthesis.photophosphorylation.photosystem II.repair and reassembly cycle
VIT_06s0004g00260	Vitvi05_01chr06g00500	1.1.1.4	mapman:Photosynthesis.photophosphorylation.photosystem II.repair and reassembly cycle
VIT_13s0019g00260	Vitvi05_01chr13g03690	1.1.1.4	mapman:Photosynthesis.photophosphorylation.photosystem II.repair and reassembly cycle
VIT_05s0020g04110	Vitvi05_01chr05g08450	1.1.1.4.3	mapman:Photosynthesis.photophosphorylation.photosystem II.repair and reassembly cycle.stabilizing factor *(ELIP)
VIT_13s0019g00260	Vitvi05_01chr13g03690	1.1.1.4.4	mapman:Photosynthesis.photophosphorylation.photosystem II.repair and reassembly cycle.repair factor *(PPL1)
VIT_06s0004g00260	Vitvi05_01chr06g00500	1.1.1.4.7	mapman:Photosynthesis.photophosphorylation.photosystem II.repair and reassembly cycle.assembly factor *(MET1)
VIT_03s0180g00110	Vitvi05_01chr03g08710	1.1.1.5	mapman:Photosynthesis.photophosphorylation.photosystem II.photosynthetic acclimation
VIT_09s0002g04360	Vitvi05_01chr09g05150	1.1.1.5	mapman:Photosynthesis.photophosphorylation.photosystem II.photosynthetic acclimation
VIT_11s0016g05570	Vitvi05_01chr11g06900	1.1.1.5	mapman:Photosynthesis.photophosphorylation.photosystem II.photosynthetic acclimation
VIT_17s0000g05250	Vitvi05_01chr17g07520	1.1.1.5	mapman:Photosynthesis.photophosphorylation.photosystem II.photosynthetic acclimation
VIT_17s0000g05650	Vitvi05_01chr17g08040	1.1.1.5	mapman:Photosynthesis.photophosphorylation.photosystem II.photosynthetic acclimation
VIT_18s0001g02740	Vitvi05_01chr18g04050	1.1.1.5	mapman:Photosynthesis.photophosphorylation.photosystem II.photosynthetic acclimation
VIT_18s0001g02740	Vitvi05_01chr18g04050	1.1.1.5.3	mapman:Photosynthesis.photophosphorylation.photosystem II.photosynthetic acclimation.non-photochemical quenching (NPQ)
VIT_18s0001g02740	Vitvi05_01chr18g04050	1.1.1.5.3.1	mapman:Photosynthesis.photophosphorylation.photosystem II.photosynthetic acclimation.non-photochemical quenching (NPQ).qE/qZ-type quenching
VIT_18s0001g02740	Vitvi05_01chr18g04050	1.1.1.5.3.1.1	mapman:Photosynthesis.photophosphorylation.photosystem II.photosynthetic acclimation.non-photochemical quenching (NPQ).qE/qZ-type quenching.pH-sensor protein *(PsbS)
VIT_09s0002g04360	Vitvi05_01chr09g05150	1.1.1.5.4	mapman:Photosynthesis.photophosphorylation.photosystem II.photosynthetic acclimation.thylakoid grana stacking
VIT_17s0000g05250	Vitvi05_01chr17g07520	1.1.1.5.4	mapman:Photosynthesis.photophosphorylation.photosystem II.photosynthetic acclimation.thylakoid grana stacking
VIT_17s0000g05650	Vitvi05_01chr17g08040	1.1.1.5.4	mapman:Photosynthesis.photophosphorylation.photosystem II.photosynthetic acclimation.thylakoid grana stacking
VIT_17s0000g05250	Vitvi05_01chr17g07520	1.1.1.5.4.1	mapman:Photosynthesis.photophosphorylation.photosystem II.photosynthetic acclimation.thylakoid grana stacking.regulatory factor *(RIQ)
VIT_17s0000g05650	Vitvi05_01chr17g08040	1.1.1.5.4.1	mapman:Photosynthesis.photophosphorylation.photosystem II.photosynthetic acclimation.thylakoid grana stacking.regulatory factor *(RIQ)
VIT_09s0002g04360	Vitvi05_01chr09g05150	1.1.1.5.4.2	mapman:Photosynthesis.photophosphorylation.photosystem II.photosynthetic acclimation.thylakoid grana stacking.regulatory factor *(CURT)
VIT_03s0180g00110	Vitvi05_01chr03g08710	1.1.1.5.5	mapman:Photosynthesis.photophosphorylation.photosystem II.photosynthetic acclimation.acclimation factor activities
VIT_11s0016g05570	Vitvi05_01chr11g06900	1.1.1.5.5	mapman:Photosynthesis.photophosphorylation.photosystem II.photosynthetic acclimation.acclimation factor activities
