V1_gene	Annotation_gene	TermID	TermName
VIT_00s0225g00230	Vitvi05_01chr01g10290	GO:0000003	GO_BP:obsolete reproduction
VIT_00s0301g00100	Vitvi05_01chr10g07350	GO:0000003	GO_BP:obsolete reproduction
VIT_00s0375g00040	Vitvi05_01chr10g07660	GO:0000003	GO_BP:obsolete reproduction
VIT_00s1353g00010	Vitvi05_01chr07g25320	GO:0000003	GO_BP:obsolete reproduction
VIT_01s0011g03070	Vitvi05_01chr01g03750	GO:0000003	GO_BP:obsolete reproduction
VIT_01s0011g04060	Vitvi05_01chr01g05100	GO:0000003	GO_BP:obsolete reproduction
VIT_01s0011g05200	Vitvi05_01chr01g06690	GO:0000003	GO_BP:obsolete reproduction
VIT_01s0026g01910	Vitvi05_01chr01g14450	GO:0000003	GO_BP:obsolete reproduction
VIT_01s0026g02540	Vitvi05_01chr01g15310	GO:0000003	GO_BP:obsolete reproduction
VIT_01s0127g00560	Vitvi05_01chr01g11120	GO:0000003	GO_BP:obsolete reproduction
VIT_01s0127g00590	Vitvi05_01chr01g11190	GO:0000003	GO_BP:obsolete reproduction
VIT_01s0146g00260	Vitvi05_01chr01g23810	GO:0000003	GO_BP:obsolete reproduction
VIT_02s0087g00170	Vitvi05_01chr02g18320	GO:0000003	GO_BP:obsolete reproduction
VIT_03s0063g01340	Vitvi05_01chr03g07070	GO:0000003	GO_BP:obsolete reproduction
VIT_03s0063g01380	Vitvi05_01chr03g07010	GO:0000003	GO_BP:obsolete reproduction
VIT_03s0110g00300	Vitvi05_01chr03g15540	GO:0000003	GO_BP:obsolete reproduction
VIT_04s0008g01970	Vitvi05_01chr04g02220	GO:0000003	GO_BP:obsolete reproduction
VIT_04s0023g02130	Vitvi05_01chr04g18610	GO:0000003	GO_BP:obsolete reproduction
VIT_05s0049g01780	Vitvi05_01chr05g12070	GO:0000003	GO_BP:obsolete reproduction
VIT_05s0077g01930	Vitvi05_01chr05g00560	GO:0000003	GO_BP:obsolete reproduction
VIT_05s0102g00750	Vitvi05_01chr05g23360	GO:0000003	GO_BP:obsolete reproduction
VIT_06s0004g04610	Vitvi05_01chr06g06960	GO:0000003	GO_BP:obsolete reproduction
VIT_07s0005g03400	Vitvi05_01chr07g09130	GO:0000003	GO_BP:obsolete reproduction
VIT_07s0005g03410	Vitvi05_01chr07g09140	GO:0000003	GO_BP:obsolete reproduction
VIT_07s0005g03420	Vitvi05_01chr07g09150	GO:0000003	GO_BP:obsolete reproduction
VIT_07s0031g00920	Vitvi05_01chr07g28730	GO:0000003	GO_BP:obsolete reproduction
VIT_07s0129g00490	Vitvi05_01chr07g26800	GO:0000003	GO_BP:obsolete reproduction
VIT_08s0007g02000	Vitvi05_01chr08g15780	GO:0000003	GO_BP:obsolete reproduction
VIT_08s0007g03820	Vitvi05_01chr08g18210	GO:0000003	GO_BP:obsolete reproduction
VIT_08s0007g05000	Vitvi05_01chr08g19740	GO:0000003	GO_BP:obsolete reproduction
VIT_08s0007g05060	Vitvi05_01chr08g19860	GO:0000003	GO_BP:obsolete reproduction
VIT_08s0007g06430	Vitvi05_01chr08g21720	GO:0000003	GO_BP:obsolete reproduction
VIT_08s0007g08330	Vitvi05_01chr08g23900	GO:0000003	GO_BP:obsolete reproduction
VIT_08s0058g00410	Vitvi05_01chr08g07080	GO:0000003	GO_BP:obsolete reproduction
VIT_08s0058g00430	Vitvi05_01chr08g07100	GO:0000003	GO_BP:obsolete reproduction
VIT_09s0002g05150	Vitvi05_01chr09g06200	GO:0000003	GO_BP:obsolete reproduction
VIT_10s0003g00420	Vitvi05_01chr10g09140	GO:0000003	GO_BP:obsolete reproduction
VIT_10s0003g04670	Vitvi05_01chr10g16080	GO:0000003	GO_BP:obsolete reproduction
VIT_13s0064g00440	Vitvi05_01chr13g25700	GO:0000003	GO_BP:obsolete reproduction
VIT_14s0060g00570	Vitvi05_01chr14g00710	GO:0000003	GO_BP:obsolete reproduction
VIT_14s0066g00700	Vitvi05_01chr14g25980	GO:0000003	GO_BP:obsolete reproduction
VIT_14s0066g00710	Vitvi05_01chr14g25990	GO:0000003	GO_BP:obsolete reproduction
VIT_14s0066g01090	Vitvi05_01chr14g26520	GO:0000003	GO_BP:obsolete reproduction
VIT_14s0068g00010	Vitvi05_01chr14g20530	GO:0000003	GO_BP:obsolete reproduction
VIT_14s0083g00110	Vitvi05_01chr14g18550	GO:0000003	GO_BP:obsolete reproduction
VIT_14s0108g00430	Vitvi05_01chr14g28990	GO:0000003	GO_BP:obsolete reproduction
VIT_15s0021g02300	Vitvi05_01chr15g10880	GO:0000003	GO_BP:obsolete reproduction
VIT_15s0046g00170	Vitvi05_01chr15g16380	GO:0000003	GO_BP:obsolete reproduction
VIT_15s0046g01560	Vitvi05_01chr15g18240	GO:0000003	GO_BP:obsolete reproduction
VIT_15s0048g00550	Vitvi05_01chr15g12720	GO:0000003	GO_BP:obsolete reproduction
VIT_16s0039g00220	Vitvi05_01chr16g00130	GO:0000003	GO_BP:obsolete reproduction
VIT_17s0000g00820	Vitvi05_01chr17g00920	GO:0000003	GO_BP:obsolete reproduction
VIT_17s0000g08070	Vitvi05_01chr17g11850	GO:0000003	GO_BP:obsolete reproduction
VIT_17s0000g08290	Vitvi05_01chr17g12090	GO:0000003	GO_BP:obsolete reproduction
VIT_17s0000g09770	Vitvi05_01chr17g14250	GO:0000003	GO_BP:obsolete reproduction
VIT_18s0001g08230	Vitvi05_01chr18g08820	GO:0000003	GO_BP:obsolete reproduction
VIT_18s0001g08710	Vitvi05_01chr18g09420	GO:0000003	GO_BP:obsolete reproduction
VIT_18s0001g11860	Vitvi05_01chr18g13560	GO:0000003	GO_BP:obsolete reproduction
VIT_18s0001g12020	Vitvi05_01chr18g13780	GO:0000003	GO_BP:obsolete reproduction
VIT_18s0001g12830	Vitvi05_01chr18g14840	GO:0000003	GO_BP:obsolete reproduction
VIT_18s0041g00870	Vitvi05_01chr18g30500	GO:0000003	GO_BP:obsolete reproduction
VIT_19s0014g02970	Vitvi05_01chr19g04070	GO:0000003	GO_BP:obsolete reproduction
VIT_19s0014g03910	Vitvi05_01chr19g05420	GO:0000003	GO_BP:obsolete reproduction
VIT_19s0135g00060	Vitvi05_01chr19g15540	GO:0000003	GO_BP:obsolete reproduction
VIT_00s0301g00100	Vitvi05_01chr10g07350	GO:0000014	GO_MF:single-stranded DNA endodeoxyribonuclease activity
VIT_13s0019g04300	Vitvi05_01chr13g08180	GO:0000027	GO_BP:ribosomal large subunit assembly
VIT_09s0018g02110	Vitvi05_01chr09g19180	GO:0000030	GO_MF:mannosyltransferase activity
VIT_01s0244g00030	Vitvi05_01chr01g24360	GO:0000035	GO_MF:acyl binding
VIT_01s0244g00030	Vitvi05_01chr01g24360	GO:0000036	GO_MF:acyl carrier activity
VIT_00s0267g00030	Vitvi05_01chr07g17220	GO:0000041	GO_BP:transition metal ion transport
VIT_03s0110g00300	Vitvi05_01chr03g15540	GO:0000041	GO_BP:transition metal ion transport
VIT_07s0104g00830	Vitvi05_01chr07g03330	GO:0000041	GO_BP:transition metal ion transport
VIT_08s0058g00410	Vitvi05_01chr08g07080	GO:0000041	GO_BP:transition metal ion transport
VIT_08s0058g00430	Vitvi05_01chr08g07100	GO:0000041	GO_BP:transition metal ion transport
VIT_08s0058g00740	Vitvi05_01chr08g07590	GO:0000041	GO_BP:transition metal ion transport
VIT_09s0070g00210	Vitvi05_01chr09g14510	GO:0000041	GO_BP:transition metal ion transport
VIT_17s0000g00830	Vitvi05_01chr17g00930	GO:0000041	GO_BP:transition metal ion transport
VIT_18s0001g08200	Vitvi05_01chr18g08790	GO:0000041	GO_BP:transition metal ion transport
VIT_19s0085g00740	Vitvi05_01chr19g22430	GO:0000041	GO_BP:transition metal ion transport
VIT_10s0116g00290	Vitvi05_01chr10g02040	GO:0000045	GO_BP:autophagosome assembly
VIT_02s0033g01330	Vitvi05_01chr02g17940	GO:0000062	GO_MF:fatty-acyl-CoA binding
VIT_09s0002g04500	Vitvi05_01chr09g05300	GO:0000064	GO_MF:L-ornithine transmembrane transporter activity
VIT_10s0003g00350	Vitvi05_01chr10g09060	GO:0000075	GO_BP:cell cycle checkpoint signaling
VIT_10s0003g00350	Vitvi05_01chr10g09060	GO:0000077	GO_BP:DNA damage checkpoint signaling
VIT_18s0157g00180	Vitvi05_01chr18g23590	GO:0000095	GO_MF:S-adenosyl-L-methionine transmembrane transporter activity
VIT_09s0002g05250	Vitvi05_01chr09g06330	GO:0000096	GO_BP:sulfur amino acid metabolic process
VIT_01s0010g03930	Vitvi05_01chr01g23290	GO:0000122	GO_BP:negative regulation of transcription by RNA polymerase II
VIT_01s0146g00260	Vitvi05_01chr01g23810	GO:0000139	GO_CC:Golgi membrane
VIT_02s0025g04130	Vitvi05_01chr02g05010	GO:0000139	GO_CC:Golgi membrane
VIT_07s0005g00140	Vitvi05_01chr07g04860	GO:0000139	GO_CC:Golgi membrane
VIT_19s0014g02970	Vitvi05_01chr19g04070	GO:0000139	GO_CC:Golgi membrane
VIT_06s0004g04010	Vitvi05_01chr06g06030	GO:0000145	GO_CC:exocyst
VIT_05s0094g00930	Vitvi05_01chr05g25860	GO:0000151	GO_CC:ubiquitin ligase complex
VIT_07s0129g00210	Vitvi05_01chr07g26430	GO:0000151	GO_CC:ubiquitin ligase complex
VIT_09s0018g01220	Vitvi05_01chr09g17970	GO:0000151	GO_CC:ubiquitin ligase complex
VIT_03s0038g01050	Vitvi05_01chr03g14800	GO:0000154	GO_BP:rRNA modification
VIT_17s0000g07580	Vitvi05_01chr17g11190	GO:0000156	GO_MF:phosphorelay response regulator activity
VIT_18s0001g02540	Vitvi05_01chr18g03930	GO:0000156	GO_MF:phosphorelay response regulator activity
VIT_05s0077g01860	Vitvi05_01chr05g00650	GO:0000160	GO_BP:phosphorelay signal transduction system
VIT_09s0002g00540	Vitvi05_01chr09g00530	GO:0000160	GO_BP:phosphorelay signal transduction system
VIT_09s0002g03520	Vitvi05_01chr09g04010	GO:0000160	GO_BP:phosphorelay signal transduction system
VIT_11s0016g04080	Vitvi05_01chr11g04870	GO:0000160	GO_BP:phosphorelay signal transduction system
VIT_17s0000g07580	Vitvi05_01chr17g11190	GO:0000160	GO_BP:phosphorelay signal transduction system
VIT_18s0001g02540	Vitvi05_01chr18g03930	GO:0000160	GO_BP:phosphorelay signal transduction system
VIT_19s0085g00050	Vitvi05_01chr19g21610	GO:0000160	GO_BP:phosphorelay signal transduction system
VIT_02s0025g04550	Vitvi05_01chr02g05650	GO:0000166	GO_MF:nucleotide binding
VIT_02s0033g01330	Vitvi05_01chr02g17940	GO:0000166	GO_MF:nucleotide binding
VIT_03s0017g01630	Vitvi05_01chr03g18740	GO:0000166	GO_MF:nucleotide binding
VIT_08s0007g01040	Vitvi05_01chr08g14460	GO:0000166	GO_MF:nucleotide binding
VIT_08s0007g06820	Vitvi05_01chr08g22180	GO:0000166	GO_MF:nucleotide binding
VIT_08s0007g07400	Vitvi05_01chr08g22800	GO:0000166	GO_MF:nucleotide binding
VIT_15s0021g01130	Vitvi05_01chr15g08920	GO:0000166	GO_MF:nucleotide binding
VIT_17s0000g08070	Vitvi05_01chr17g11850	GO:0000166	GO_MF:nucleotide binding
VIT_19s0085g00880	Vitvi05_01chr19g22620	GO:0000166	GO_MF:nucleotide binding
VIT_09s0002g00970	Vitvi05_01chr09g00970	GO:0000184	GO_BP:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
VIT_01s0026g02540	Vitvi05_01chr01g15310	GO:0000209	GO_BP:protein polyubiquitination
VIT_09s0018g01220	Vitvi05_01chr09g17970	GO:0000209	GO_BP:protein polyubiquitination
VIT_05s0020g04880	Vitvi05_01chr05g09620	GO:0000226	GO_BP:microtubule cytoskeleton organization
VIT_07s0031g00530	Vitvi05_01chr07g28150	GO:0000226	GO_BP:microtubule cytoskeleton organization
VIT_18s0001g13970	Vitvi05_01chr18g16320	GO:0000226	GO_BP:microtubule cytoskeleton organization
VIT_19s0090g01230	Vitvi05_01chr19g09300	GO:0000226	GO_BP:microtubule cytoskeleton organization
VIT_14s0060g00570	Vitvi05_01chr14g00710	GO:0000228	GO_CC:nuclear chromosome
VIT_18s0041g00870	Vitvi05_01chr18g30500	GO:0000228	GO_CC:nuclear chromosome
VIT_02s0033g00700	Vitvi05_01chr02g16820	GO:0000257	GO_MF:nitrilase activity
VIT_00s0414g00030	Vitvi05_01chr10g04120	GO:0000271	GO_BP:polysaccharide biosynthetic process
VIT_01s0026g00980	Vitvi05_01chr01g13140	GO:0000271	GO_BP:polysaccharide biosynthetic process
VIT_03s0038g04570	Vitvi05_01chr03g05100	GO:0000271	GO_BP:polysaccharide biosynthetic process
VIT_04s0008g05220	Vitvi05_01chr04g06420	GO:0000271	GO_BP:polysaccharide biosynthetic process
VIT_05s0049g00010	Vitvi05_01chr05g09950	GO:0000271	GO_BP:polysaccharide biosynthetic process
VIT_05s0062g01320	Vitvi05_01chr05g20760	GO:0000271	GO_BP:polysaccharide biosynthetic process
VIT_07s0005g01970	Vitvi05_01chr07g07080	GO:0000271	GO_BP:polysaccharide biosynthetic process
VIT_08s0058g00490	Vitvi05_01chr08g07230	GO:0000271	GO_BP:polysaccharide biosynthetic process
VIT_09s0018g02110	Vitvi05_01chr09g19180	GO:0000271	GO_BP:polysaccharide biosynthetic process
VIT_13s0019g02330	Vitvi05_01chr13g05450	GO:0000271	GO_BP:polysaccharide biosynthetic process
VIT_13s0019g03350	Vitvi05_01chr13g06760	GO:0000271	GO_BP:polysaccharide biosynthetic process
VIT_13s0064g00890	Vitvi05_01chr13g26480	GO:0000271	GO_BP:polysaccharide biosynthetic process
VIT_14s0066g02350	Vitvi05_01chr14g28050	GO:0000271	GO_BP:polysaccharide biosynthetic process
VIT_18s0001g11860	Vitvi05_01chr18g13560	GO:0000271	GO_BP:polysaccharide biosynthetic process
VIT_18s0122g00330	Vitvi05_01chr18g00340	GO:0000271	GO_BP:polysaccharide biosynthetic process
VIT_01s0011g03450	Vitvi05_01chr01g04250	GO:0000272	GO_BP:polysaccharide catabolic process
VIT_02s0012g00170	Vitvi05_01chr02g10020	GO:0000272	GO_BP:polysaccharide catabolic process
VIT_04s0023g02130	Vitvi05_01chr04g18610	GO:0000272	GO_BP:polysaccharide catabolic process
VIT_08s0032g00470	Vitvi05_01chr08g03140	GO:0000272	GO_BP:polysaccharide catabolic process
VIT_18s0001g12830	Vitvi05_01chr18g14840	GO:0000272	GO_BP:polysaccharide catabolic process
VIT_00s0414g00030	Vitvi05_01chr10g04120	GO:0000278	GO_BP:mitotic cell cycle
VIT_01s0011g04060	Vitvi05_01chr01g05100	GO:0000278	GO_BP:mitotic cell cycle
VIT_01s0026g01910	Vitvi05_01chr01g14450	GO:0000278	GO_BP:mitotic cell cycle
VIT_04s0008g05220	Vitvi05_01chr04g06420	GO:0000278	GO_BP:mitotic cell cycle
VIT_05s0049g00010	Vitvi05_01chr05g09950	GO:0000278	GO_BP:mitotic cell cycle
VIT_13s0064g00890	Vitvi05_01chr13g26480	GO:0000278	GO_BP:mitotic cell cycle
VIT_18s0041g00870	Vitvi05_01chr18g30500	GO:0000278	GO_BP:mitotic cell cycle
VIT_19s0090g01230	Vitvi05_01chr19g09300	GO:0000278	GO_BP:mitotic cell cycle
VIT_00s0414g00030	Vitvi05_01chr10g04120	GO:0000281	GO_BP:mitotic cytokinesis
VIT_01s0011g04060	Vitvi05_01chr01g05100	GO:0000281	GO_BP:mitotic cytokinesis
VIT_01s0026g01910	Vitvi05_01chr01g14450	GO:0000281	GO_BP:mitotic cytokinesis
VIT_04s0008g05220	Vitvi05_01chr04g06420	GO:0000281	GO_BP:mitotic cytokinesis
VIT_05s0049g00010	Vitvi05_01chr05g09950	GO:0000281	GO_BP:mitotic cytokinesis
VIT_13s0064g00890	Vitvi05_01chr13g26480	GO:0000281	GO_BP:mitotic cytokinesis
VIT_19s0090g01230	Vitvi05_01chr19g09300	GO:0000281	GO_BP:mitotic cytokinesis
VIT_00s0370g00070	Vitvi05_01chr10g07890	GO:0000287	GO_MF:magnesium ion binding
VIT_07s0151g01070	Vitvi05_01chr07g02330	GO:0000287	GO_MF:magnesium ion binding
VIT_08s0007g06820	Vitvi05_01chr08g22180	GO:0000287	GO_MF:magnesium ion binding
VIT_12s0059g00230	Vitvi05_01chr12g05800	GO:0000287	GO_MF:magnesium ion binding
VIT_15s0046g01920	Vitvi05_01chr15g18670	GO:0000293	GO_MF:ferric-chelate reductase activity
VIT_09s0002g05710	Vitvi05_01chr09g06850	GO:0000295	GO_MF:adenine nucleotide transmembrane transporter activity
VIT_02s0025g01280	Vitvi05_01chr02g01420	GO:0000302	GO_BP:response to reactive oxygen species
VIT_02s0033g00380	Vitvi05_01chr02g15960	GO:0000302	GO_BP:response to reactive oxygen species
VIT_02s0033g00390	Vitvi05_01chr02g15970	GO:0000302	GO_BP:response to reactive oxygen species
VIT_02s0033g00410	Vitvi05_01chr02g15990	GO:0000302	GO_BP:response to reactive oxygen species
VIT_02s0033g00450	Vitvi05_01chr02g16040	GO:0000302	GO_BP:response to reactive oxygen species
VIT_04s0008g01110	Vitvi05_01chr04g01220	GO:0000302	GO_BP:response to reactive oxygen species
VIT_04s0008g01720	Vitvi05_01chr04g01940	GO:0000302	GO_BP:response to reactive oxygen species
VIT_04s0044g01130	Vitvi05_01chr04g24060	GO:0000302	GO_BP:response to reactive oxygen species
VIT_05s0094g00930	Vitvi05_01chr05g25860	GO:0000302	GO_BP:response to reactive oxygen species
VIT_06s0004g00490	Vitvi05_01chr06g00870	GO:0000302	GO_BP:response to reactive oxygen species
VIT_07s0005g01970	Vitvi05_01chr07g07080	GO:0000302	GO_BP:response to reactive oxygen species
VIT_07s0031g00920	Vitvi05_01chr07g28730	GO:0000302	GO_BP:response to reactive oxygen species
VIT_07s0129g00210	Vitvi05_01chr07g26430	GO:0000302	GO_BP:response to reactive oxygen species
VIT_08s0040g03150	Vitvi05_01chr08g12970	GO:0000302	GO_BP:response to reactive oxygen species
VIT_08s0058g00410	Vitvi05_01chr08g07080	GO:0000302	GO_BP:response to reactive oxygen species
VIT_08s0058g00430	Vitvi05_01chr08g07100	GO:0000302	GO_BP:response to reactive oxygen species
VIT_11s0016g01020	Vitvi05_01chr11g01120	GO:0000302	GO_BP:response to reactive oxygen species
VIT_13s0019g02330	Vitvi05_01chr13g05450	GO:0000302	GO_BP:response to reactive oxygen species
VIT_14s0083g00110	Vitvi05_01chr14g18550	GO:0000302	GO_BP:response to reactive oxygen species
VIT_14s0108g01070	Vitvi05_01chr14g29610	GO:0000302	GO_BP:response to reactive oxygen species
VIT_15s0046g01560	Vitvi05_01chr15g18240	GO:0000302	GO_BP:response to reactive oxygen species
VIT_15s0107g00270	Vitvi05_01chr15g04670	GO:0000302	GO_BP:response to reactive oxygen species
VIT_18s0001g06370	Vitvi05_01chr18g06490	GO:0000302	GO_BP:response to reactive oxygen species
VIT_19s0085g00050	Vitvi05_01chr19g21610	GO:0000302	GO_BP:response to reactive oxygen species
VIT_19s0090g01000	Vitvi05_01chr19g09070	GO:0000302	GO_BP:response to reactive oxygen species
VIT_02s0033g00380	Vitvi05_01chr02g15960	GO:0000303	GO_BP:response to superoxide
VIT_02s0033g00390	Vitvi05_01chr02g15970	GO:0000303	GO_BP:response to superoxide
VIT_02s0033g00410	Vitvi05_01chr02g15990	GO:0000303	GO_BP:response to superoxide
VIT_02s0033g00450	Vitvi05_01chr02g16040	GO:0000303	GO_BP:response to superoxide
VIT_02s0033g00380	Vitvi05_01chr02g15960	GO:0000305	GO_BP:response to oxygen radical
VIT_02s0033g00390	Vitvi05_01chr02g15970	GO:0000305	GO_BP:response to oxygen radical
VIT_02s0033g00410	Vitvi05_01chr02g15990	GO:0000305	GO_BP:response to oxygen radical
VIT_02s0033g00450	Vitvi05_01chr02g16040	GO:0000305	GO_BP:response to oxygen radical
VIT_06s0061g00770	Vitvi05_01chr06g19810	GO:0000311	GO_CC:plastid large ribosomal subunit
VIT_09s0002g04330	Vitvi05_01chr09g05090	GO:0000312	GO_CC:plastid small ribosomal subunit
VIT_06s0061g00770	Vitvi05_01chr06g19810	GO:0000313	GO_CC:organellar ribosome
VIT_09s0002g04330	Vitvi05_01chr09g05090	GO:0000313	GO_CC:organellar ribosome
VIT_09s0002g04330	Vitvi05_01chr09g05090	GO:0000314	GO_CC:organellar small ribosomal subunit
VIT_06s0061g00770	Vitvi05_01chr06g19810	GO:0000315	GO_CC:organellar large ribosomal subunit
VIT_00s0323g00100	Vitvi05_01chr02g07050	GO:0000322	GO_CC:storage vacuole
VIT_16s0039g00220	Vitvi05_01chr16g00130	GO:0000322	GO_CC:storage vacuole
VIT_04s0023g03650	Vitvi05_01chr04g20640	GO:0000323	GO_CC:lytic vacuole
VIT_08s0032g00470	Vitvi05_01chr08g03140	GO:0000323	GO_CC:lytic vacuole
VIT_10s0003g01360	Vitvi05_01chr10g10550	GO:0000323	GO_CC:lytic vacuole
VIT_13s0019g05120	Vitvi05_01chr13g09330	GO:0000323	GO_CC:lytic vacuole
VIT_17s0000g09770	Vitvi05_01chr17g14250	GO:0000323	GO_CC:lytic vacuole
VIT_00s0323g00100	Vitvi05_01chr02g07050	GO:0000325	GO_CC:plant-type vacuole
VIT_04s0008g00960	Vitvi05_01chr04g01070	GO:0000325	GO_CC:plant-type vacuole
VIT_04s0079g00690	Vitvi05_01chr04g12550	GO:0000325	GO_CC:plant-type vacuole
VIT_05s0077g02260	Vitvi05_01chr05g00160	GO:0000325	GO_CC:plant-type vacuole
VIT_07s0005g00260	Vitvi05_01chr07g05010	GO:0000325	GO_CC:plant-type vacuole
VIT_07s0104g00830	Vitvi05_01chr07g03330	GO:0000325	GO_CC:plant-type vacuole
VIT_08s0007g02240	Vitvi05_01chr08g16150	GO:0000325	GO_CC:plant-type vacuole
VIT_08s0058g00740	Vitvi05_01chr08g07590	GO:0000325	GO_CC:plant-type vacuole
VIT_11s0052g01700	Vitvi05_01chr11g18950	GO:0000325	GO_CC:plant-type vacuole
VIT_13s0019g00330	Vitvi05_01chr13g03740	GO:0000325	GO_CC:plant-type vacuole
VIT_14s0066g00850	Vitvi05_01chr14g26230	GO:0000325	GO_CC:plant-type vacuole
VIT_14s0068g02190	Vitvi05_01chr14g23590	GO:0000325	GO_CC:plant-type vacuole
VIT_16s0039g00220	Vitvi05_01chr16g00130	GO:0000325	GO_CC:plant-type vacuole
VIT_17s0000g09770	Vitvi05_01chr17g14250	GO:0000325	GO_CC:plant-type vacuole
VIT_18s0001g13360	Vitvi05_01chr18g15540	GO:0000325	GO_CC:plant-type vacuole
VIT_18s0122g00850	Vitvi05_01chr18g00870	GO:0000325	GO_CC:plant-type vacuole
VIT_19s0014g02970	Vitvi05_01chr19g04070	GO:0000325	GO_CC:plant-type vacuole
VIT_19s0014g04790	Vitvi05_01chr19g06620	GO:0000325	GO_CC:plant-type vacuole
VIT_00s0323g00100	Vitvi05_01chr02g07050	GO:0000326	GO_CC:protein storage vacuole
VIT_16s0039g00220	Vitvi05_01chr16g00130	GO:0000326	GO_CC:protein storage vacuole
VIT_12s0142g00110	Vitvi05_01chr12g13470	GO:0000375	GO_BP:RNA splicing, via transesterification reactions
VIT_12s0142g00110	Vitvi05_01chr12g13470	GO:0000377	GO_BP:RNA splicing, via transesterification reactions with bulged adenosine as nucleophile
VIT_18s0001g05840	Vitvi05_01chr18g06080	GO:0000381	GO_BP:regulation of alternative mRNA splicing, via spliceosome
VIT_12s0142g00110	Vitvi05_01chr12g13470	GO:0000398	GO_BP:mRNA splicing, via spliceosome
VIT_01s0011g00930	Vitvi05_01chr01g01100	GO:0000413	GO_BP:protein peptidyl-prolyl isomerization
VIT_17s0000g02530	Vitvi05_01chr17g03260	GO:0000413	GO_BP:protein peptidyl-prolyl isomerization
VIT_14s0060g00820	Vitvi05_01chr14g01010	GO:0000427	GO_CC:plastid-encoded plastid RNA polymerase complex
VIT_14s0060g00820	Vitvi05_01chr14g01010	GO:0000428	GO_CC:DNA-directed RNA polymerase complex
VIT_00s0214g00020	Vitvi05_01chr04g15070	GO:0000462	GO_BP:maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
VIT_18s0041g00870	Vitvi05_01chr18g30500	GO:0000723	GO_BP:telomere maintenance
VIT_18s0041g00870	Vitvi05_01chr18g30500	GO:0000724	GO_BP:double-strand break repair via homologous recombination
VIT_18s0041g00870	Vitvi05_01chr18g30500	GO:0000725	GO_BP:recombinational repair
VIT_14s0060g01530	Vitvi05_01chr14g01840	GO:0000738	GO_BP:obsolete DNA catabolic process, exonucleolytic
VIT_18s0041g00870	Vitvi05_01chr18g30500	GO:0000781	GO_CC:chromosome, telomeric region
VIT_07s0031g02560	Vitvi05_01chr07g30910	GO:0000785	GO_CC:chromatin
VIT_14s0060g00570	Vitvi05_01chr14g00710	GO:0000785	GO_CC:chromatin
VIT_18s0041g00870	Vitvi05_01chr18g30500	GO:0000785	GO_CC:chromatin
VIT_14s0060g00570	Vitvi05_01chr14g00710	GO:0000791	GO_CC:euchromatin
VIT_01s0011g05200	Vitvi05_01chr01g06690	GO:0000902	GO_BP:cell morphogenesis
VIT_01s0026g02540	Vitvi05_01chr01g15310	GO:0000902	GO_BP:cell morphogenesis
VIT_01s0127g00560	Vitvi05_01chr01g11120	GO:0000902	GO_BP:cell morphogenesis
VIT_01s0127g00590	Vitvi05_01chr01g11190	GO:0000902	GO_BP:cell morphogenesis
VIT_01s0150g00460	Vitvi05_01chr01g25010	GO:0000902	GO_BP:cell morphogenesis
VIT_02s0087g00170	Vitvi05_01chr02g18320	GO:0000902	GO_BP:cell morphogenesis
VIT_02s0154g00080	Vitvi05_01chr02g07150	GO:0000902	GO_BP:cell morphogenesis
VIT_03s0063g01340	Vitvi05_01chr03g07070	GO:0000902	GO_BP:cell morphogenesis
VIT_04s0008g05120	Vitvi05_01chr04g06280	GO:0000902	GO_BP:cell morphogenesis
VIT_05s0020g04880	Vitvi05_01chr05g09620	GO:0000902	GO_BP:cell morphogenesis
VIT_08s0007g05000	Vitvi05_01chr08g19740	GO:0000902	GO_BP:cell morphogenesis
VIT_09s0070g00480	Vitvi05_01chr09g14840	GO:0000902	GO_BP:cell morphogenesis
VIT_13s0067g03780	Vitvi05_01chr13g03060	GO:0000902	GO_BP:cell morphogenesis
VIT_15s0046g00170	Vitvi05_01chr15g16380	GO:0000902	GO_BP:cell morphogenesis
VIT_18s0001g13360	Vitvi05_01chr18g15540	GO:0000902	GO_BP:cell morphogenesis
VIT_18s0001g13970	Vitvi05_01chr18g16320	GO:0000902	GO_BP:cell morphogenesis
VIT_18s0001g14360	Vitvi05_01chr18g16840	GO:0000902	GO_BP:cell morphogenesis
VIT_19s0090g01490	Vitvi05_01chr19g09630	GO:0000902	GO_BP:cell morphogenesis
VIT_01s0011g05200	Vitvi05_01chr01g06690	GO:0000904	GO_BP:obsolete cell morphogenesis involved in differentiation
VIT_01s0026g02540	Vitvi05_01chr01g15310	GO:0000904	GO_BP:obsolete cell morphogenesis involved in differentiation
VIT_01s0127g00560	Vitvi05_01chr01g11120	GO:0000904	GO_BP:obsolete cell morphogenesis involved in differentiation
VIT_01s0127g00590	Vitvi05_01chr01g11190	GO:0000904	GO_BP:obsolete cell morphogenesis involved in differentiation
VIT_04s0008g05120	Vitvi05_01chr04g06280	GO:0000904	GO_BP:obsolete cell morphogenesis involved in differentiation
VIT_08s0007g05000	Vitvi05_01chr08g19740	GO:0000904	GO_BP:obsolete cell morphogenesis involved in differentiation
VIT_09s0070g00480	Vitvi05_01chr09g14840	GO:0000904	GO_BP:obsolete cell morphogenesis involved in differentiation
