Source	Module	TermID	TermName	Background_N	Module_n	Term_background_K	Overlap_k	Expected_overlap	Fold_enrichment	Tested	Reason_if_not_tested	p_value	Hit_genes	FDR_within_module	FDR_global_module_terms
v3_mapman	M3	19.4.2.6	Protein homeostasis.proteolysis.serine-type peptidase activities.S54-class protease (RBL))	2608	82	3	0	0.0943251533742331	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	19.4.2.7	Protein homeostasis.proteolysis.serine-type peptidase activities.S28-class serine carboxypeptidase	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	19.4.3	Protein homeostasis.proteolysis.aspartic-type peptidase activities	2608	82	16	0	0.503067484662577	0	TRUE		1		1	1
v3_mapman	M3	19.4.3.1	Protein homeostasis.proteolysis.aspartic-type peptidase activities.A1-class protease (Pepsin)	2608	82	16	0	0.503067484662577	0	TRUE		1		1	1
v3_mapman	M3	19.4.5	Protein homeostasis.proteolysis.metallopeptidase activities	2608	82	2	0	0.0628834355828221	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	19.4.5.6	Protein homeostasis.proteolysis.metallopeptidase activities.aminopeptidase activities	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	19.4.5.6.6	Protein homeostasis.proteolysis.metallopeptidase activities.aminopeptidase activities.M20-class IAA-amino acid hydrolase	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	19.4.5.7	Protein homeostasis.proteolysis.metallopeptidase activities.carboxypeptidase activities	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	19.4.5.7.3	Protein homeostasis.proteolysis.metallopeptidase activities.carboxypeptidase activities.M28-class carboxypeptidase	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	2	Cellular respiration	2608	82	12	1	0.377300613496933	2.65040650406504	TRUE		0.318993495616353	VIT_00s1311g00010	1	1
v3_mapman	M3	2.1	Cellular respiration.glycolysis	2608	82	3	0	0.0943251533742331	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	2.1.1	Cellular respiration.glycolysis.cytosolic glycolysis	2608	82	3	0	0.0943251533742331	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	2.1.1.4	Cellular respiration.glycolysis.cytosolic glycolysis.glyceraldehyde 3-phosphate dehydrogenase activities	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	2.1.1.4.1	Cellular respiration.glycolysis.cytosolic glycolysis.glyceraldehyde 3-phosphate dehydrogenase activities.NAD-dependent glyceraldehyde 3-phosphate dehydrogenase	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	2.1.1.8	Cellular respiration.glycolysis.cytosolic glycolysis.pyruvate kinase	2608	82	2	0	0.0628834355828221	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	2.2	Cellular respiration.pyruvate oxidation	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	2.2.1	Cellular respiration.pyruvate oxidation.mitochondrial pyruvate dehydrogenase complex	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	2.2.1.4	Cellular respiration.pyruvate oxidation.mitochondrial pyruvate dehydrogenase complex.regulation	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	2.2.1.4.1	Cellular respiration.pyruvate oxidation.mitochondrial pyruvate dehydrogenase complex.regulation.pyruvate dehydrogenase kinase	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	2.4	Cellular respiration.oxidative phosphorylation	2608	82	8	1	0.251533742331288	3.97560975609756	TRUE		0.225797772905917	VIT_00s1311g00010	1	1
v3_mapman	M3	2.4.1	Cellular respiration.oxidative phosphorylation.NADH dehydrogenase complex	2608	82	2	1	0.0628834355828221	15.9024390243902	FALSE	term_background_size_outside_5_to_500	NA	VIT_00s1311g00010	NA	NA
v3_mapman	M3	2.4.1.3	Cellular respiration.oxidative phosphorylation.NADH dehydrogenase complex.module P (proton translocation) components	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	2.4.1.3.3	Cellular respiration.oxidative phosphorylation.NADH dehydrogenase complex.module P (proton translocation) components.component ND3/NQO7	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	2.4.1.4	Cellular respiration.oxidative phosphorylation.NADH dehydrogenase complex.non-core components	2608	82	1	1	0.031441717791411	31.8048780487805	FALSE	term_background_size_outside_5_to_500	NA	VIT_00s1311g00010	NA	NA
v3_mapman	M3	2.4.1.4.3	Cellular respiration.oxidative phosphorylation.NADH dehydrogenase complex.non-core components.component NduFS4	2608	82	1	1	0.031441717791411	31.8048780487805	FALSE	term_background_size_outside_5_to_500	NA	VIT_00s1311g00010	NA	NA
v3_mapman	M3	2.4.2	Cellular respiration.oxidative phosphorylation.alternative NAD(P)H dehydrogenase activities	2608	82	4	0	0.125766871165644	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	2.4.2.1	Cellular respiration.oxidative phosphorylation.alternative NAD(P)H dehydrogenase activities.type-II NAD(P)H dehydrogenase activities	2608	82	2	0	0.0628834355828221	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	2.4.2.1.1	Cellular respiration.oxidative phosphorylation.alternative NAD(P)H dehydrogenase activities.type-II NAD(P)H dehydrogenase activities.NAD(P)H dehydrogenase (NDA)	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	2.4.2.1.2	Cellular respiration.oxidative phosphorylation.alternative NAD(P)H dehydrogenase activities.type-II NAD(P)H dehydrogenase activities.NAD(P)H dehydrogenase (NDB)	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	2.4.2.2	Cellular respiration.oxidative phosphorylation.alternative NAD(P)H dehydrogenase activities.alternative oxidase (AOx)	2608	82	2	0	0.0628834355828221	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	2.4.4	Cellular respiration.oxidative phosphorylation.cytochrome c	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	2.4.5	Cellular respiration.oxidative phosphorylation.cytochrome c oxidase complex	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	2.4.5.2	Cellular respiration.oxidative phosphorylation.cytochrome c oxidase complex.accessory assembly components	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	2.4.5.2.5	Cellular respiration.oxidative phosphorylation.cytochrome c oxidase complex.accessory assembly components.component COX17	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	2.4.6	Cellular respiration.oxidative phosphorylation.ATP synthase complex	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	2.4.6.1	Cellular respiration.oxidative phosphorylation.ATP synthase complex.membrane MF0 subcomplex	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	2.4.6.1.6	Cellular respiration.oxidative phosphorylation.ATP synthase complex.membrane MF0 subcomplex.subunit A6L	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	20	Cytoskeleton organisation	2608	82	22	0	0.691717791411043	0	TRUE		1		1	1
v3_mapman	M3	20.1	Cytoskeleton organisation.microtubular network	2608	82	15	0	0.471625766871166	0	TRUE		1		1	1
v3_mapman	M3	20.1.1	Cytoskeleton organisation.microtubular network.alpha-beta-Tubulin heterodimer	2608	82	9	0	0.282975460122699	0	TRUE		1		1	1
