"pathway"	"CS_FruitSet"	"CS_Veraison"	"CS_Harvest"	"PN_FruitSet"	"PN_Veraison"	"PN_Harvest"
"M2"	-0.306554490033768	-0.39899985331498	0.171457276250479	-0.142482484910109	0.404877386642803	0.333525423204962
"M3"	-0.481451934979163	-0.108236895847515	0.375532729725891	-0.456754979238703	0.226173363962752	0.548511635593578
"M4"	-0.63346925328701	-0.687765254830341	0.483733060743261	-0.65046137486166	-0.559642909782642	0.86914209779714
"M5"	-0.511934908315177	0.791869986304786	-0.246992514156114	-0.57278635434626	0.759887427225535	-0.229315330474312
"M6"	0.291199812559334	-0.636558672011462	0.427754928449684	0.254311133869065	-0.599703960856915	0.492782813024505
"M7"	-0.721811789330649	0.614342349630457	0.476124839245185	-0.739069863412068	0.737335107419851	0.573059504933707
"M8"	-0.423790007527152	-0.159468438538206	0.634883720930232	0.306310911584653	-0.607046529009247	0.525249169435216
"Not.Correlated"	-0.577975601714474	0.237718430596769	0.699637322782723	-0.518298714144411	-0.573654200592405	0.572040883613584
